account_id,matches,active_days,wins,kills,kills_bots,assists,deaths,pmins,golds,unq_maps,unq_chrs,avg_matches_pd,max_matches_pd,avg_wins_pd,max_wins_pd,lw_match_rate,days_since_last_sign_in,days_since_sign_up,purchase_amt,purchase_freq,has_premium,chat_rate_pm,time_to_first_play,high_spd_internet,resolution,tutorial_progress,dv_churn,dv_purchase_amt
440890,7,5,1,15,367,74,38,94.15,63532,2,1,1.4,2,0.2,1,0.0,16,54,0.0,0,0,62.54,214.13,0,b,0.83,1,0.0
503844,1,1,1,1,23,1,0,5.05,3953,1,1,1.0,1,1.0,1,0.0,16,43,0.0,0,0,0.0,187.71,0,c,0.6,1,0.0
133267,82,13,36,371,5096,572,301,1138.1,782939,10,16,6.31,16,2.77,8,0.35,2,36,0.0,0,0,49.56,95.65,0,c,1.0,0,0.0
172090,4,1,4,20,130,22,3,36.33,31680,4,1,4.0,4,4.0,4,0.0,13,39,0.0,0,0,41.63,71.54,1,c,1.0,0,0.0
109372,108,20,45,455,5261,854,505,1589.02,5121605,5,9,5.4,13,2.25,5,0.05,7,39,2.5,1,0,0.0,263.4,1,a,0.8,1,0.0
379144,21,3,8,137,995,222,116,314.13,253476,5,5,7.0,10,2.67,6,0.0,23,42,3.0,1,0,6.93,209.26,0,d,0.0,1,0.0
742541,145,26,54,507,4918,987,536,1675.8,25189122,6,23,5.58,13,2.08,11,0.19,1,52,0.0,0,0,21.62,113.87,0,c,0.04,0,0.0
503387,9,1,6,138,312,84,49,112.4,110783,1,1,9.0,9,6.0,6,0.0,28,52,0.0,0,0,0.0,186.1,0,b,0.17,1,0.0
937467,3,1,3,26,92,8,3,29.07,27343,2,3,3.0,3,3.0,3,0.0,10,36,2.9,1,0,34.06,126.72,0,c,1.0,1,0.0
261138,5,3,3,29,396,23,12,97.07,47022,2,1,1.67,2,1.0,2,0.0,19,33,0.0,0,0,50.34,88.22,0,c,1.0,0,0.0
803249,9,3,5,43,315,105,5,65.85,59837,2,2,3.0,4,1.67,2,0.44,1,40,0.0,0,0,65.56,111.25,0,c,0.39,0,0.0
872720,7,2,7,41,278,38,26,78.18,69036,6,2,3.5,4,3.5,4,0.0,26,47,0.0,0,0,48.86,145.68,0,a,1.0,1,0.0
640691,262,28,75,315,15879,1768,575,3103.38,1858769,5,13,9.36,22,2.68,7,0.33,1,41,0.0,0,0,20.96,47.42,0,b,0.48,0,7.1
168493,61,12,25,334,2526,530,223,764.73,566779,11,26,5.08,15,2.08,11,0.36,1,29,0.0,0,0,24.45,120.99,0,a,0.82,0,0.0
578425,114,15,39,332,3812,803,785,1669.8,1405278,7,17,7.6,21,2.6,7,0.12,1,43,9.2,1,0,38.2,86.02,1,a,0.94,0,14.8
131842,47,16,15,170,1473,288,288,612.35,433925,8,15,2.94,7,0.94,3,0.0,9,48,0.0,0,0,39.96,32.44,1,b,0.9,0,0.0
293151,2,1,0,0,2,0,5,16.08,4645,1,1,2.0,2,0.0,0,0.0,12,47,0.0,0,0,75.02,172.97,0,d,0.44,1,0.0
209319,8,4,4,62,428,32,17,94.4,71822,2,5,2.0,4,1.0,2,0.0,18,38,0.0,0,0,45.15,103.79,0,c,0.65,1,0.0
890051,2,1,1,6,48,19,8,23.27,16021,2,2,2.0,2,1.0,1,1.0,7,35,0.0,0,0,14.53,216.66,0,b,0.65,1,0.0
860434,12,2,6,41,705,68,13,131.55,299005,5,7,6.0,7,3.0,4,1.0,6,43,0.0,0,0,73.42,97.65,0,c,0.62,0,0.0
124479,17,2,11,101,505,97,39,157.07,127505,13,6,8.5,12,5.5,6,0.0,23,53,0.0,0,0,7.38,164.89,0,b,0.96,1,0.0
985376,2,2,0,7,26,6,4,19.72,15148,2,2,1.0,1,0.0,0,0.0,11,51,0.0,0,0,57.97,211.08,0,b,0.63,1,0.0
513019,1,1,0,2,15,1,0,6.55,3840,1,1,1.0,1,0.0,0,0.0,28,39,0.0,0,0,33.26,97.04,1,a,0.94,1,0.0
697326,9,3,5,53,408,66,41,124.03,98036,5,4,3.0,4,1.67,3,0.0,23,29,0.0,0,0,66.37,126.88,1,c,0.95,1,0.0
971925,51,6,24,196,1316,504,292,549.85,410033,10,12,8.5,16,4.0,9,0.0,8,29,0.0,0,0,22.93,48.92,0,b,0.12,1,0.0
613661,4,1,4,42,143,22,5,41.27,34981,4,3,4.0,4,4.0,4,0.0,20,30,0.0,0,0,3.22,276.53,1,a,0.37,1,0.0
402953,9,4,7,65,327,52,27,113.6,96363,4,6,2.25,3,1.75,2,0.22,3,29,0.0,0,0,0.0,115.61,0,c,0.69,0,0.0
597940,1,1,1,9,31,5,13,27.95,20166,1,1,1.0,1,1.0,1,0.0,8,36,2.7,1,0,7.99,221.97,1,c,0.86,1,0.0
772286,13,3,12,150,242,124,40,133.28,129091,5,9,4.33,5,4.0,5,1.0,1,39,0.0,0,0,71.81,92.26,0,c,0.85,0,0.0
878087,9,3,7,15,246,82,23,106.53,79367,7,4,3.0,7,2.33,7,0.0,17,33,0.0,0,0,26.34,152.89,0,c,0.59,1,0.0
822375,12,3,3,90,270,111,78,173.47,137158,4,3,4.0,6,1.0,2,0.0,8,40,0.0,0,0,59.15,93.74,0,d,1.0,0,0.0
368373,7,2,3,29,319,38,52,88.3,64987,3,6,3.5,5,1.5,2,0.29,1,50,0.0,0,0,23.97,200.79,0,c,0.0,1,0.0
744272,5,1,2,50,218,56,24,77.55,59600,3,4,5.0,5,2.0,2,1.0,4,37,0.0,0,0,46.44,118.7,0,b,0.92,0,0.0
968024,2,1,1,2,90,5,23,52.88,21730,2,1,2.0,2,1.0,0,0.0,23,32,0.0,0,0,33.99,140.21,0,b,0.47,1,0.0
603836,10,4,3,10,346,55,79,135.23,81379,4,5,2.5,4,0.75,2,0.0,19,40,0.0,0,0,65.82,187.59,1,c,0.64,1,0.0
702702,10,3,7,24,200,75,47,128.68,91448,5,6,3.33,5,2.33,3,0.2,6,44,0.0,0,0,51.24,65.75,1,c,0.7,0,0.0
111362,8,1,4,18,176,53,52,106.0,82283,4,4,8.0,8,4.0,4,0.0,25,46,3.3,1,0,18.56,232.63,1,a,0.45,1,0.0
457632,12,3,5,61,793,147,40,216.63,156376,4,5,4.0,7,1.67,3,0.25,2,41,2.8,1,0,15.75,92.25,0,b,0.88,0,0.0
736369,8,2,8,59,581,146,21,115.98,98357,4,5,4.0,5,4.0,5,0.0,8,43,0.0,0,0,22.96,78.25,1,c,1.0,0,0.0
609640,24,6,14,128,693,254,125,302.85,235090,5,10,4.0,10,2.33,5,0.04,7,28,0.0,0,0,71.35,216.18,0,c,0.99,1,0.0
876424,1,1,0,2,6,2,6,11.08,7177,1,1,1.0,1,0.0,0,0.0,8,28,0.0,0,0,56.67,136.99,1,c,0.7,1,0.0
568808,1,1,1,2,17,2,0,4.92,5916,1,1,1.0,1,1.0,1,1.0,1,30,2.5,1,0,43.76,173.22,1,c,0.48,1,0.0
673099,9,2,3,13,168,87,47,88.65,64304,1,4,4.5,8,1.5,1,0.0,23,37,0.0,0,0,0.0,138.75,0,b,0.56,1,0.0
951326,1,1,1,2,13,0,0,7.07,4124,1,1,1.0,1,1.0,1,0.0,23,32,0.0,0,0,0.0,232.53,1,b,1.0,1,0.0
590772,37,8,14,168,1755,373,143,555.8,414699,4,15,4.63,14,1.75,3,0.0,19,36,0.0,0,0,34.7,225.11,0,a,0.46,1,0.0
243599,60,12,21,379,2897,351,214,691.23,665391,6,17,5.0,15,1.75,5,0.38,1,42,0.0,0,0,57.41,120.86,1,d,0.43,0,0.0
625241,16,2,2,76,656,83,80,221.23,175301,6,5,8.0,11,1.0,2,0.0,25,32,0.0,0,0,39.49,207.72,0,d,0.81,1,0.0
666890,27,10,12,188,576,222,133,350.27,289528,4,5,2.7,8,1.2,3,0.81,1,43,0.0,0,0,12.59,148.76,0,b,0.54,1,0.0
175637,13,6,13,80,428,100,17,202.4,154752,3,4,2.17,5,2.17,4,0.0,10,31,0.0,0,0,46.18,84.69,1,c,0.76,0,0.0
838375,5,1,3,59,317,35,13,49.52,54274,4,2,5.0,5,3.0,3,0.0,12,50,0.0,0,0,73.71,149.66,1,c,0.26,1,0.0
298164,1,1,1,8,54,9,4,15.5,13297,1,1,1.0,1,1.0,1,0.0,26,36,0.0,0,0,0.0,135.19,1,d,0.97,1,0.0
408803,1,1,1,0,30,1,5,12.92,9640,1,1,1.0,1,1.0,0,0.0,28,39,0.0,0,0,0.0,257.82,1,b,0.01,1,0.0
860686,4,1,4,47,165,72,10,42.42,42256,4,3,4.0,4,4.0,4,0.0,28,29,0.0,0,0,26.04,219.75,1,c,0.86,1,0.0
760288,90,17,32,403,3275,551,339,1169.72,942649,8,11,5.29,15,1.88,5,0.27,1,30,1.7,1,1,63.93,87.39,0,b,0.62,0,5.0
737368,8,2,1,44,281,59,55,118.12,92604,3,2,4.0,5,0.5,1,0.0,23,44,0.0,0,0,28.64,131.71,1,a,0.48,1,0.0
701612,10,4,4,41,386,61,48,132.52,95474,5,2,2.5,5,1.0,3,0.1,7,41,0.0,0,0,1.73,176.26,0,b,0.83,1,0.0
214641,71,17,17,227,2743,301,269,1113.13,482791,6,20,4.18,13,1.0,5,0.11,4,37,0.0,0,0,10.02,141.96,0,c,0.6,0,12.1
339720,12,2,6,91,716,102,56,154.9,134737,4,3,6.0,6,3.0,4,0.0,9,39,4.8,1,0,0.0,115.25,1,b,0.98,0,0.0
633334,100,11,37,502,3850,863,480,1394.25,974941,6,23,9.09,29,3.36,7,0.0,12,36,2.9,1,0,80.77,134.47,1,c,0.49,0,3.6
251278,2,1,2,29,74,33,6,22.9,22584,2,1,2.0,2,2.0,2,0.0,15,36,0.0,0,0,62.3,123.82,0,c,0.69,1,0.0
436282,4,2,4,124,391,12,10,50.97,64833,4,3,2.0,2,2.0,2,0.0,24,29,0.0,0,0,42.76,59.16,1,b,0.06,1,0.0
400225,8,2,2,21,413,52,62,123.78,87936,3,2,4.0,5,1.0,1,0.0,24,28,3.4,1,0,14.18,148.2,1,c,0.74,1,0.0
113029,8,3,7,7,218,36,49,111.92,76022,7,4,2.67,6,2.33,4,0.13,5,35,0.0,0,0,0.0,83.99,1,c,0.83,0,0.0
157244,11,2,6,77,344,105,63,127.7,106303,3,5,5.5,6,3.0,3,0.0,15,29,0.0,0,0,0.0,95.98,0,b,0.63,1,0.0
300266,19,4,8,52,1042,107,100,292.02,1062019,9,13,4.75,7,2.0,5,0.0,20,36,3.0,1,0,49.67,197.59,1,d,0.22,1,0.0
722383,64,10,21,115,3058,369,239,922.32,635766,5,10,6.4,17,2.1,4,0.61,2,37,0.0,0,0,63.79,127.94,0,c,0.28,0,0.0
244232,1,1,1,4,24,6,7,12.97,10448,1,1,1.0,1,1.0,1,0.0,22,29,0.0,0,0,86.23,211.57,0,c,0.69,1,0.0
816376,3,1,0,2,43,7,18,28.85,19914,2,2,3.0,3,0.0,0,1.0,5,50,0.0,0,0,98.93,126.07,0,b,0.49,0,0.0
758796,35,12,12,175,1612,323,66,500.2,388327,5,16,2.92,9,1.0,5,0.34,2,38,3.3,1,0,68.78,90.31,1,b,0.57,0,0.0
558690,10,2,7,181,536,144,58,152.05,154297,2,6,5.0,8,3.5,4,0.0,25,32,3.0,1,0,16.2,137.19,1,c,0.68,1,0.0
880026,36,7,18,142,2165,411,153,494.08,377849,4,2,5.14,8,2.57,5,0.0,21,38,0.0,0,0,27.84,264.22,1,a,0.64,1,0.0
694867,25,5,10,131,1089,319,119,319.25,353028,3,15,5.0,9,2.0,3,0.0,20,41,0.0,0,1,47.38,163.08,0,c,0.09,1,0.0
142887,2,1,2,5,53,24,20,30.65,22040,1,2,2.0,2,2.0,1,0.0,24,40,3.1,1,0,0.0,158.25,1,a,1.0,1,0.0
928432,2,1,2,3,31,7,5,19.12,14188,2,2,2.0,2,2.0,2,0.0,8,50,0.0,0,0,48.86,178.63,1,c,1.0,1,0.0
890491,25,6,7,57,525,80,84,274.67,163750,8,6,4.17,9,1.17,2,0.0,21,33,0.0,0,0,74.7,191.46,1,c,0.88,1,0.0
844614,162,20,81,677,10240,967,570,2231.4,1770015,7,21,8.1,22,4.05,10,0.11,1,35,0.0,0,0,45.33,113.12,1,c,1.0,0,0.0
870192,107,16,37,530,3501,509,404,1215.12,956283,10,15,6.69,19,2.31,11,0.03,6,29,0.0,0,0,19.39,72.91,0,b,0.23,0,0.0
507188,45,12,22,248,2595,269,207,641.63,539516,4,20,3.75,9,1.83,3,0.0,13,30,2.8,1,0,52.64,102.46,0,c,0.48,1,0.0
904821,18,5,13,272,1306,77,53,205.13,217198,6,6,3.6,7,2.6,6,0.11,7,43,0.0,0,0,21.32,150.76,0,c,0.81,0,0.0
879055,2,2,1,22,75,14,1,21.53,19382,2,1,1.0,1,0.5,1,0.0,10,43,3.0,1,0,55.55,283.42,0,c,0.93,1,0.0
410452,158,15,58,902,8421,903,818,2136.45,9930313,6,27,10.53,22,3.87,8,0.0,8,36,13.1,1,0,18.2,135.62,0,c,0.64,0,0.0
195877,11,2,8,71,380,126,37,142.95,120768,3,8,5.5,6,4.0,4,0.0,17,37,2.9,1,0,54.64,123.83,1,c,0.4,1,0.0
894148,15,4,5,10,478,131,129,201.27,142706,3,11,3.75,5,1.25,2,0.2,7,29,0.0,0,0,0.0,246.45,0,c,0.79,1,0.0
599038,188,19,35,279,6695,553,612,1966.95,1217964,9,13,9.89,25,1.84,8,0.53,1,53,0.0,0,0,86.08,101.04,0,c,0.57,0,0.0
952414,5,2,1,11,191,25,27,80.98,44626,2,2,2.5,3,0.5,1,0.0,25,34,3.1,1,0,2.89,168.91,0,b,1.0,1,0.0
294738,2,1,0,2,21,14,5,20.58,11976,2,2,2.0,2,0.0,0,0.0,21,49,0.0,0,0,4.65,175.54,0,b,0.4,1,0.0
139269,29,8,21,85,835,398,167,372.47,283664,9,10,3.63,8,2.62,6,0.34,1,35,0.0,0,0,22.9,123.73,0,c,0.79,0,51.0
781546,56,10,21,371,2188,501,302,732.85,767822,5,23,5.6,12,2.1,5,0.0,12,55,2.9,1,0,67.17,89.45,0,c,0.71,0,0.0
658613,121,16,42,514,7789,1058,681,2004.12,1293142,11,45,7.56,12,2.62,6,0.23,2,50,0.0,0,1,97.18,58.69,1,b,0.84,0,0.0
604368,284,25,103,646,16673,2369,678,3862.77,2428541,7,31,11.36,27,4.12,12,0.28,1,34,3.1,1,0,82.24,114.51,0,b,0.98,0,0.0
381537,12,3,4,40,169,52,49,108.22,89416,2,4,4.0,5,1.33,2,0.0,26,28,2.9,1,0,13.51,139.98,1,c,0.86,1,0.0
654605,31,6,13,148,1223,299,201,411.95,302985,6,6,5.17,8,2.17,5,0.0,16,49,2.9,1,0,49.13,152.97,1,b,0.53,0,0.0
595869,2,2,2,10,88,25,19,32.58,24759,1,2,1.0,1,1.0,1,0.0,27,34,0.0,0,0,81.99,94.26,0,c,1.0,0,0.0
241743,32,5,12,93,1236,264,164,447.92,320644,6,8,6.4,14,2.4,4,0.0,23,45,0.0,0,0,16.3,159.94,0,c,0.48,1,0.0
756823,38,5,32,232,1933,432,108,534.52,421228,6,22,7.6,10,6.4,9,0.26,7,38,0.0,0,0,44.96,113.39,0,a,0.46,0,0.0
557111,12,3,9,25,1304,45,90,251.78,189468,9,6,4.0,5,3.0,4,0.25,4,40,3.2,1,0,45.67,205.78,0,b,0.57,1,0.0
819793,6,1,4,43,173,39,15,70.15,53553,6,5,6.0,6,4.0,4,0.0,24,37,0.0,0,0,48.57,206.91,1,c,0.06,1,0.0
939849,4,1,4,9,147,30,22,55.98,43387,3,2,4.0,4,4.0,3,0.0,15,43,0.0,0,0,28.08,239.64,0,c,0.39,1,0.0
596896,18,5,8,124,668,137,78,173.15,145300,3,3,3.6,5,1.6,2,0.17,1,36,0.0,0,0,62.44,82.07,0,b,0.98,1,0.0
841493,4,1,3,18,88,37,14,40.28,33812,4,4,4.0,4,3.0,3,0.0,17,29,0.0,0,0,43.05,191.9,0,b,0.75,1,0.0
125866,1,1,1,2,19,0,0,6.08,3859,1,1,1.0,1,1.0,1,0.0,19,36,0.0,0,0,0.0,129.36,0,c,1.0,1,0.0
795584,3,2,3,10,161,25,19,44.37,31821,3,2,1.5,2,1.5,2,0.0,26,28,2.6,1,0,30.5,98.87,1,a,0.15,1,0.0
136120,93,21,39,129,4491,940,657,1276.98,916589,5,8,4.43,13,1.86,5,0.08,3,37,0.0,0,0,59.38,101.78,0,c,0.27,0,4.8
488856,9,1,6,39,487,54,26,106.95,80724,4,4,9.0,9,6.0,6,0.0,25,41,0.0,0,0,38.43,285.18,0,b,0.55,1,0.0
632607,10,1,6,12,243,41,45,112.05,60153,8,4,10.0,10,6.0,6,1.0,1,49,0.0,0,0,27.59,135.19,0,a,1.0,0,0.0
569318,44,11,22,46,1249,298,362,602.27,384425,17,16,4.0,6,2.0,6,0.07,5,28,0.0,0,0,16.71,141.03,0,b,0.96,0,0.0
395266,212,25,76,1010,9488,1455,1017,2824.63,3173944,8,32,8.48,24,3.04,10,0.28,1,44,1.1,1,0,35.09,88.23,1,d,0.57,0,2.2
412763,18,5,8,193,1227,143,99,342.22,209226,3,10,3.6,8,1.6,7,0.0,24,30,0.0,0,0,15.37,240.25,0,d,0.8,1,0.0
413617,6,2,1,66,448,62,26,93.28,84152,2,3,3.0,5,0.5,1,0.0,14,53,0.0,0,0,70.37,176.22,1,b,0.0,1,0.0
654904,63,8,24,267,2831,401,322,1130.6,535662,4,19,7.88,14,3.0,6,0.13,7,41,0.0,0,0,9.14,113.49,0,c,1.0,0,0.0
992006,2,1,0,4,157,19,6,28.85,21143,1,1,2.0,2,0.0,0,0.0,8,41,0.0,0,0,33.23,245.53,0,c,0.69,1,0.0
393571,42,8,12,153,1330,200,181,483.07,1239047,7,11,5.25,11,1.5,3,0.57,1,43,0.0,0,0,67.89,95.55,1,c,0.87,0,0.0
385603,1,1,1,0,18,0,1,6.65,4138,1,1,1.0,1,1.0,1,0.0,26,48,3.0,1,0,42.7,151.35,0,b,0.44,1,0.0
184047,6,2,3,18,173,19,13,57.43,36127,5,4,3.0,5,1.5,3,0.0,20,35,0.0,0,0,40.51,194.8,1,c,0.59,1,0.0
195112,21,6,8,124,956,162,71,249.42,188223,4,11,3.5,5,1.33,4,0.52,4,51,0.0,0,0,42.97,163.16,1,c,0.57,1,0.0
822949,57,6,23,164,2057,521,534,774.02,550279,8,7,9.5,16,3.83,8,0.0,15,40,0.0,0,0,62.74,276.39,0,c,0.62,1,0.0
232407,140,17,64,671,8283,844,540,1800.2,1509211,9,23,8.24,18,3.76,9,0.19,4,28,16.6,1,1,21.51,157.61,1,c,0.18,0,3.4
849518,27,5,16,91,1016,188,130,432.45,331727,4,8,5.4,10,3.2,8,0.0,21,50,0.0,0,0,19.19,236.33,1,a,0.68,1,0.0
699469,20,5,12,129,779,222,145,339.32,265259,4,3,4.0,8,2.4,6,0.2,3,32,2.8,1,0,35.55,252.89,1,b,0.31,1,0.0
798736,3,1,0,7,79,35,39,40.12,30790,1,3,3.0,3,0.0,0,0.0,13,29,0.0,0,0,26.64,198.09,0,c,1.0,1,0.0
374397,12,2,7,74,470,143,32,121.03,107126,8,2,6.0,6,3.5,6,1.0,5,50,0.0,0,0,0.0,131.72,1,c,1.0,0,0.0
332123,10,2,6,26,495,80,49,130.53,93736,2,4,5.0,9,3.0,4,0.0,26,47,2.7,1,0,52.19,57.61,1,c,0.46,1,0.0
390511,6,1,2,23,214,70,40,79.07,64095,2,4,6.0,6,2.0,2,0.0,9,40,0.0,0,0,42.19,270.85,1,d,0.6,1,0.0
491724,108,14,23,302,6312,562,396,1473.18,1083436,5,15,7.71,17,1.64,4,0.0,15,51,0.0,0,0,48.32,157.77,0,c,0.28,1,0.0
235659,1,1,0,12,20,15,4,14.95,13256,1,1,1.0,1,0.0,0,1.0,4,37,0.0,0,0,20.72,156.43,0,c,0.0,1,0.0
438632,9,2,3,33,202,111,55,117.45,86554,2,2,4.5,6,1.5,3,0.0,23,36,0.0,0,0,12.8,57.89,1,b,0.84,0,0.0
553266,85,11,31,329,3384,890,593,1098.52,848326,3,15,7.73,18,2.82,6,0.0,14,34,0.0,0,0,56.61,121.47,1,b,0.85,1,0.0
446551,7,2,6,28,202,41,18,88.97,61239,7,5,3.5,4,3.0,3,1.0,2,55,0.0,0,0,43.58,163.5,1,c,0.41,1,0.0
933338,1,1,0,4,104,9,3,17.0,15235,1,1,1.0,1,0.0,0,0.0,21,40,0.0,0,0,22.47,122.06,0,c,0.5,0,0.0
994231,2,1,0,1,20,1,6,22.57,14042,2,2,2.0,2,0.0,0,0.0,27,39,2.8,1,0,53.94,180.24,0,d,0.98,1,0.0
442009,3,2,1,13,91,28,22,31.85,25956,1,2,1.5,2,0.5,1,0.0,27,30,0.0,0,0,19.27,121.69,0,b,0.65,0,0.0
205811,16,5,6,34,488,99,66,168.42,107191,4,9,3.2,6,1.2,2,0.25,7,28,0.0,0,0,64.91,81.26,1,c,1.0,0,0.0
177867,2,1,2,23,52,16,1,14.57,18292,2,2,2.0,2,2.0,2,0.0,11,41,2.6,1,0,46.26,108.35,0,c,1.0,0,0.0
722950,6,1,2,15,260,21,24,67.05,2051170,3,4,6.0,6,2.0,1,1.0,1,50,0.0,0,0,71.93,181.82,0,c,0.27,1,0.0
303053,74,16,26,295,1652,567,446,853.87,569288,4,6,4.63,11,1.62,5,0.24,4,36,0.0,0,0,81.16,99.22,1,c,0.94,0,0.0
940823,1,1,0,0,24,0,6,12.05,4313,1,1,1.0,1,0.0,0,0.0,28,32,3.1,1,0,12.21,269.08,0,c,1.0,1,0.0
387624,57,10,13,59,2208,210,285,885.57,458200,5,8,5.7,16,1.3,4,0.0,15,37,0.0,0,0,10.74,230.08,0,d,0.11,1,0.0
573947,73,17,47,866,3539,758,162,823.73,731699,16,25,4.29,9,2.76,7,0.27,1,32,0.0,0,0,33.08,63.07,1,c,1.0,0,0.0
753001,5,1,4,44,265,16,14,66.92,57477,5,2,5.0,5,4.0,4,0.0,28,48,0.0,0,0,0.0,23.26,1,a,0.53,1,0.0
610261,4,1,0,20,146,57,17,40.27,35631,1,2,4.0,4,0.0,0,0.0,17,41,3.3,1,0,54.09,166.82,1,b,0.49,1,0.0
216037,3,1,3,32,198,21,19,52.08,48182,1,2,3.0,3,3.0,2,0.0,28,52,0.0,0,0,36.49,122.63,0,c,0.65,1,0.0
345115,22,5,9,31,626,117,20,201.38,144851,5,4,4.4,8,1.8,3,0.0,22,29,0.0,0,0,43.99,239.89,0,b,0.46,1,0.0
823730,29,6,12,140,2357,316,237,471.47,334548,3,14,4.83,7,2.0,3,0.0,9,41,0.0,0,0,16.17,282.96,1,b,0.71,1,0.0
746814,10,2,3,29,247,83,76,108.62,83922,3,4,5.0,6,1.5,2,0.0,8,37,0.0,0,0,1.7,143.68,0,c,0.8,1,0.0
811772,11,3,5,154,212,62,47,115.92,119331,6,3,3.67,6,1.67,2,0.0,22,37,0.0,0,0,53.68,198.31,1,a,0.63,1,0.0
508249,23,3,8,97,1247,175,106,346.33,3232147,4,6,7.67,9,2.67,5,0.0,9,36,0.0,0,0,48.9,102.89,0,d,0.58,0,0.0
757733,3,1,2,3,146,28,14,29.68,21317,2,2,3.0,3,2.0,1,0.0,26,29,0.0,0,0,34.68,154.72,0,c,0.31,1,0.0
865527,38,7,15,100,1156,344,152,558.13,372760,5,13,5.43,8,2.14,3,0.29,4,34,0.0,0,0,21.14,113.77,1,c,1.0,0,0.0
832584,1,1,0,1,0,1,1,0.0,0,1,0,1.0,1,0.0,0,0.0,25,35,0.0,0,0,50.94,139.12,1,c,0.69,0,0.0
328355,13,6,10,53,371,91,37,157.27,127385,7,5,2.17,4,1.67,4,0.0,16,36,0.0,0,0,22.63,115.45,0,b,0.52,1,0.0
343647,1,1,0,7,18,9,8,15.22,12581,1,1,1.0,1,0.0,0,0.0,25,43,0.0,0,0,30.56,212.74,1,b,0.41,1,0.0
100031,2,1,2,29,98,33,1,20.6,22578,1,2,2.0,2,2.0,2,0.0,24,50,0.0,0,0,0.0,72.2,0,c,0.2,1,0.0
491661,3,1,0,10,132,25,14,39.88,128667,2,3,3.0,3,0.0,0,0.0,15,35,0.0,0,0,0.0,156.27,0,b,0.68,1,0.0
727618,78,9,26,307,2088,490,584,1078.82,775845,9,20,8.67,20,2.89,6,0.0,17,29,4.9,1,0,15.45,122.91,0,c,0.48,1,0.0
601543,165,26,63,662,10062,1872,694,1939.55,1535526,5,8,6.35,19,2.42,6,0.12,1,37,0.0,0,0,48.29,102.57,0,b,0.43,0,0.0
140219,17,4,17,91,726,175,76,249.23,180149,9,9,4.25,8,4.25,7,0.0,9,41,0.0,0,0,44.06,122.53,0,b,0.66,0,0.0
528273,4,2,4,14,219,62,24,65.83,50586,4,3,2.0,3,2.0,3,0.0,23,55,0.0,0,0,42.82,125.24,0,a,0.98,1,0.0
457760,1,1,1,4,39,8,5,12.43,10291,1,1,1.0,1,1.0,1,1.0,4,37,0.0,0,0,11.86,263.53,1,c,0.17,1,0.0
826472,15,3,3,25,263,126,99,187.63,119857,3,9,5.0,6,1.0,2,0.0,26,29,0.0,0,0,12.3,223.02,1,b,0.58,1,0.0
978208,3,2,1,6,60,38,9,52.02,37200,1,1,1.5,2,0.5,0,1.0,3,36,0.0,0,0,29.29,85.36,0,c,1.0,0,0.0
836734,34,5,16,66,1273,222,178,441.75,297377,10,9,6.8,12,3.2,5,0.38,2,42,3.1,1,0,30.09,183.77,0,b,0.0,1,0.0
221832,5,1,3,4,127,35,21,71.55,51334,2,5,5.0,5,3.0,3,0.0,8,35,3.1,1,0,0.0,232.08,1,b,1.0,1,0.0
136494,1,1,1,1,70,12,9,27.3,18740,1,1,1.0,1,1.0,0,0.0,23,39,0.0,0,0,0.0,242.97,0,c,0.46,1,0.0
498676,61,17,23,343,1693,344,189,778.8,2620063,9,9,3.59,7,1.35,4,0.1,2,29,0.0,0,0,67.2,93.84,0,c,0.66,0,0.0
730404,4,1,3,32,64,22,10,41.6,36579,4,2,4.0,4,3.0,3,0.0,22,43,0.0,0,0,44.75,167.29,1,c,0.42,1,0.0
671849,33,5,15,180,946,339,148,376.77,303637,2,6,6.6,11,3.0,6,0.24,1,42,3.0,1,1,36.23,120.0,0,c,0.38,0,15.0
140858,43,4,18,162,990,472,255,508.42,387907,5,13,10.75,19,4.5,6,0.0,25,53,0.0,0,0,4.98,166.83,1,b,0.44,1,0.0
772589,22,5,8,72,476,73,51,173.0,130741,10,14,4.4,11,1.6,3,0.0,22,32,0.0,0,0,0.0,227.57,1,b,0.36,1,0.0
929102,12,2,10,16,250,106,86,202.6,127132,8,8,6.0,7,5.0,6,0.0,23,28,0.0,0,0,24.76,148.7,0,b,1.0,1,0.0
230837,88,24,40,467,4117,1066,349,1153.37,907259,7,14,3.67,12,1.67,8,0.24,1,31,0.0,0,0,27.53,136.83,1,c,0.35,0,4.6
985883,39,4,19,132,1065,256,131,477.42,335551,11,6,9.75,26,4.75,12,0.0,20,29,0.0,0,0,20.51,195.73,1,c,0.22,1,0.0
640978,201,28,64,546,7105,1723,1028,2915.28,2486489,7,36,7.18,13,2.29,5,0.27,1,36,3.1,1,0,74.89,91.21,0,c,0.57,0,2.1
133066,5,1,4,26,127,32,27,52.38,43081,5,2,5.0,5,4.0,4,0.0,19,29,0.0,0,0,77.41,205.07,1,b,0.94,1,0.0
803112,1,1,0,2,7,20,7,17.9,12359,1,1,1.0,1,0.0,0,1.0,4,32,2.9,1,0,51.35,167.73,0,b,1.0,1,0.0
125645,219,24,67,617,5704,1200,899,2632.17,5247243,10,42,9.13,23,2.79,9,0.4,1,28,2.7,1,0,65.26,84.24,0,c,0.63,0,0.0
